,Unnamed: 0,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,duplicate_project,City,Donor Agency
246,246,1957.0,Kabare,Democratic Republic of the Congo,-2.38961245,28.75681337941902,Improvement of the socio-economic living conditions of poor population groups in the territories Idjwi and Kabare as well as in Bukavu City/East Congo,0.00015,2022.0,no,Kabare,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
247,247,1970.0,Most,India ,,,"The project on sustainable agriculture in Meghalaya (grant component) serves to prepare and implement an overall project aimed at promoting agro-ecological and organic agricultural cultivation practices including marketing in the state of Meghalaya and in India (loan component). Œ ŒWhile economic contribution of Meghalaya's agricultural sector declined in the past years, 83% of the state's population is still dependent on agriculture (with a majority of small and marginal farming households). Most of the produce is naturally grown with little or no chemical inputs. However, consumption of chemical fertilizers and pesticides is comparatively higher in small and marginal holdings. Furthermore, agricultural produce is sold or consumed with little or no value addition. Many farmers lack access to information, production enhancing technologies, suitable agricultural inputs and livestock feed. Œ ŒWith the help of efficient and functional support structures, the project aims at establishing sustainable land management practices and value chains. Therefore, the project supports the establishment of a fully operational Project Management Unit (PMU) with qualified staff and state-of-the-art operating procedures, guidelines and cooperation agreements. Furthermore, Packages of Practices (PoP) for traditional farming methods on key commodities which comply with acknowledged agro-ecological principles are to be introduced. Finally, the preparatory project supports the establishment and development of functioning and sustainable value chains for at least two agricultural products. Œ ŒThe target group of the project are small and marginal agricultural households in 11 districts in the state of Meghalaya. The project executing agency is the Meghalaya Basin Management Authority (MBMA). The total cost of the grant component is the equivalent of EUR 6.45 million, of which EUR 4.49 is to be financed from an FC grant.",0.0,2022.0,no,Most,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
248,248,1981.0,Delhi,India ,,,"Street children accompaniment on education, health and psychosocial situation, income and life chances in Delhi",0.00175,2022.0,no,Delhi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
249,249,1988.0,Timbuktu,Mali,16.7719091,-3.0087272,Strengthening resilience in the fragile context of the Timbuktu region-Continuation,0.000541035,2022.0,no,Timbuktu,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
250,250,2001.0,Baidoa,Somalia,3.15499995,43.584009230208295,Socio-economic empowerment of vulnerable families in Baidoa through climate resilient farming methods,0.000753804,2022.0,no,Baidoa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
251,251,2002.0,Kampala,Uganda,0.3177137,32.5813539,"Improving living conditions in urban poor neighbourhoods of Kampala through water supply, hygiene measures and environmental management, Uganda",0.003747,2022.0,no,Kampala,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
252,252,2013.0,Gaza,Palestinian Territory,31.5128679,34.4581358,Strengthening the resilience of residents and community-based structures in Gaza by building their stabilization and adaptation capacities,0.0005,2022.0,no,Gaza,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
253,253,2023.0,Uvira,Democratic Republic of the Congo,-3.4072776,29.135285430706507,Improving access to inclusive education and employment for people with and without disabilities in Uvira,0.0006850694,2022.0,no,Uvira,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
254,254,2025.0,Kenitra,Morocco,34.26457,-6.570169,"Otto Benecke Stiftung e.V., Fédération Nationale du Bâtiment et Travaux Publics, Fédération Marocaine des Arts Culinaires, Joyeuse  de Kenitra",0.0011,2022.0,no,Kenitra,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
255,255,2029.0,Zanzibar,Tanzania,-6.09994425,39.32094431715264,"Supporting the rights of women, children and youth in Zanzibar",0.000343,2022.0,no,Zanzibar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
256,256,2030.0,Jos,Nigeria,9.9175125,8.8979401,"Peacebuilding and Trauma Counseling in Institute for Church and Society in Jos, continuation",0.000650035,2022.0,no,Jos,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
257,257,2031.0,Kayes,Mali,13.8001844,-10.22455481493909,"Enjeu central ŒLe problème central est l'insuffisance de l'infrastructure d'approvisionnement en eau potable de la ville de Kayes, qui ne peut déjà pas répondre aux besoins d'une population en forte croissance, ainsi que l'absence totale de traitement des eaux usées. Œ ŒRécultats immédiats ŒL'objectif est d'améliorer durablement l'approvisionnement en eau potable et l'assainissement des eaux usées pour la population de la ville de Kayes et des communes voisines. Œ ŒExtrants principaux ŒPour ce faire, des mesures d'investissement sont prévues dans les domaines de l'approvisionnement en eau potable et de l'assainissement (notamment la construction de capacités de production et de stockage d'eau et la construction d'installations de traitement des boues fécales et de fosses septiques) ainsi que des services de conseil d'accompagnement. Les capacités de captage, de traitement et de distribution de l'eau (composante 1) doivent être développées. Dans le domaine de l'assainissement, la mise en place d'un système d'assainissement urbain structuré incluant la collecte, le transport et le traitement (volet 2) contribuera à la mise en place d'un système d'assainissement adéquat pour la ville. Œ ŒGroupe cible ŒLa population de la ville de Kayes et des communes avoisinantes (estimée à environ 225.000 personnes en 2020) en bénéficiera directement. Œ ŒContribution à la mise en uvre nationale de l'Agenda 2030 Œ- Éradication de la pauvreté Œ- Accès à l'eau salubre et à l'assainissement Œ- Accès à des emplois décents Œ- Villes et communautés durables",0.0,2022.0,no,Kayes,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
258,258,2042.0,Kimberley,South Africa,-28.7383012,24.7642251,"A grant of EUR 7 million will support the South African government, and Eskom in particular, to gain a comprehensive understanding of the socio-economic environment at the sites of the coal-fired power plants being taken off the grid, while at the same time creating the basis for jobs through innovative, investment-ready projects and thus contributing to climate protection. The project provides for the implementation of selected consulting services. The consulting services comprise the following studies: Œ- Strategic environmental analyses at the sites of the plants, which are to be taken off the grid, to support a socially acceptable energy transition at these sites; Œ- Technical advice on PV & wind power to develop RE capacity at selected coal-fired power plant sites; Œ- A feasibility study on active partnerships with community providers; Œ- A feasibility study for the establishment of the Eskom Distribution System Operation (EDSO) to enable the integration of IPPs; Œ- A study on the establishment of a Distribution System Operatior pilot control centre in Kimberley; Œ- A study on innovative grid management through community cooperatives. Œ",0.0,2022.0,no,Kimberley,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
259,259,2064.0,Khulna,Bangladesh,22.9372087,89.2852741,"Bangladesh is one of the most densely populated countries in the world and very much affected by climate-related hazards such as cyclones and floods. Climate change also poses a serious threat to the city of Khulna. The city is heavily influenced by tides in the Bay of Bengal and is therefore vulnerable to the effects of sea level rise. Salinization of surface and groundwater also negatively impacts soil and agricultural products. In addition, regular flooding during the rainy season and increasingly frequent storm surges already pose major challenges for the city, which will increase in the future. Œ ŒThe construction and rehabilitation of climate-resilient urban infrastructure is intended to reduce the vulnerability of Khulna's population to climate change effects. Measures within this project include improving the city's drainage system, deepening and revitalizing canals, and establishing bank and erosion control. In addition, ponds will be rehabilitated and green spaces will be expanded to include unsealed infiltration areas. An accompanying measure will be implemented to strengthen the project executing agency for sustainable management of climate-adapted infrastructure and to raise awareness among the population. Œ ŒThe project executing agency is the Khulna City Corporation. The target group is the population of the city of Khulna, which is particularly affected by the impacts of climate change. A total of 8 individual measures are being implemented in the Bangladeshi city of Khulna.",0.0,2022.0,yes,Khulna,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
